2015,서울특별시,광진구,전체,60세이상,"3,357",5.9%,,,,,,,,,
2015,서울특별시,광진구,전체,65세이상,"3,245",8.46%,,,,,,,,,
2015,서울특별시,광진구,남,60~64세,101,1.13%,,,,,,,,,
2015,서울특별시,광진구,남,65~69세,125,1.85%,,,,,,,,,
2015,서울특별시,광진구,남,70~74세,243,4.66%,,,,,,,,,
2015,서울특별시,광진구,남,75~79세,295,9.23%,,,,,,,,,
2015,서울특별시,광진구,남,80~84세,225,17.09%,,,,,,,,,
2015,서울특별시,광진구,남,85세이상,394,53.99%,,,,,,,,,
2015,서울특별시,광진구,남,남계,"1,383",5.29%,,,,,,,,,
2015,서울특별시,광진구,여,60~64세,11,0.11%,,,,,,,,,
2015,서울특별시,광진구,여,65~69세,70,0.96%,,,,,,,,,
2015,서울특별시,광진구,여,70~74세,177,3.16%,,,,,,,,,
2015,서울특별시,광진구,여,75~79세,553,13.76%,,,,,,,,,
2015,서울특별시,광진구,여,80~84세,555,23.26%,,,,,,,,,
2015,서울특별시,광진구,여,85세이상,607,32.97%,,,,,,,,,
2015,서울특별시,광진구,여,여계,"1,974",6.42%,,,,,,,,,
2015,서울특별시,동대문구,전체,60~64세,127,0.6%,,,,,,,,,
2015,서울특별시,동대문구,전체,65~69세,237,1.38%,,,,,,,,,
2015,서울특별시,동대문구,전체,70~74세,564,3.86%,,,,,,,,,
2015,서울특별시,동대문구,전체,75~79세,"1,152",11.77%,,,,,,,,,
2015,서울특별시,동대문구,전체,80~84세,"1,052",20.94%,,,,,,,,,
2015,서울특별시,동대문구,전체,85세이상,"1,221",38.92%,,,,,,,,,
2015,서울특별시,동대문구,전체,60세이상,"4,353",6.15%,,,,,,,,,
2015,서울특별시,동대문구,전체,65세이상,"4,227",8.49%,,,,,,,,,
2015,서울특별시,동대문구,남,60~64세,115,1.13%,,,,,,,,,
2015,서울특별시,동대문구,남,65~69세,150,1.85%,,,,,,,,,
2015,서울특별시,동대문구,남,70~74세,316,4.66%,,,,,,,,,
2015,서울특별시,동대문구,남,75~79세,399,9.23%,,,,,,,,,
2015,서울특별시,동대문구,남,80~84세,323,17.09%,,,,,,,,,
2015,서울특별시,동대문구,남,85세이상,480,53.99%,,,,,,,,,
2015,서울특별시,동대문구,남,남계,"1,782",5.55%,,,,,,,,,
2015,서울특별시,동대문구,여,60~64세,12,0.11%,,,,,,,,,
2015,서울특별시,동대문구,여,65~69세,87,0.96%,,,,,,,,,
2015,서울특별시,동대문구,여,70~74세,248,3.16%,,,,,,,,,
2015,서울특별시,동대문구,여,75~79세,754,13.76%,,,,,,,,,
2015,서울특별시,동대문구,여,80~84세,730,23.26%,,,,,,,,,
2015,서울특별시,동대문구,여,85세이상,741,32.97%,,,,,,,,,
2015,서울특별시,동대문구,여,여계,"2,572",6.64%,,,,,,,,,
2015,서울특별시,중랑구,전체,60~64세,151,0.61%,,,,,,,,,
2015,서울특별시,중랑구,전체,65~69세,265,1.39%,,,,,,,,,
2015,서울특별시,중랑구,전체,70~74세,577,3.86%,,,,,,,,,
2015,서울특별시,중랑구,전체,75~79세,"1,120",11.76%,,,,,,,,,
2015,서울특별시,중랑구,전체,80~84세,"1,041",21.09%,,,,,,,,,
2015,서울특별시,중랑구,전체,85세이상,"1,233",37.87%,,,,,,,,,
2015,서울특별시,중랑구,전체,60세이상,"4,388",5.74%,,,,,,,,,
2015,서울특별시,중랑구,전체,65세이상,"4,237",8.18%,,,,,,,,,
2015,서울특별시,중랑구,남,60~64세,137,1.13%,,,,,,,,,
2015,서울특별시,중랑구,남,65~69세,169,1.85%,,,,,,,,,
2015,서울특별시,중랑구,남,70~74세,327,4.66%,,,,,,,,,
2015,서울특별시,중랑구,남,75~79세,388,9.23%,,,,,,,,,
2015,서울특별시,중랑구,남,80~84세,296,17.09%,,,,,,,,,
2015,서울특별시,중랑구,남,85세이상,410,53.99%,,,,,,,,,
2015,서울특별시,중랑구,남,남계,"1,727",4.94%,,,,,,,,,
2015,서울특별시,중랑구,여,60~64세,14,0.11%,,,,,,,,,
2015,서울특별시,중랑구,여,65~69세,96,0.96%,,,,,,,,,
2015,서울특별시,중랑구,여,70~74세,251,3.16%,,,,,,,,,
2015,서울특별시,중랑구,여,75~79세,732,13.76%,,,,,,,,,
2015,서울특별시,중랑구,여,80~84세,745,23.26%,,,,,,,,,
2015,서울특별시,중랑구,여,85세이상,823,32.97%,,,,,,,,,
2015,서울특별시,중랑구,여,여계,"2,661",6.41%,,,,,,,,,
2015,서울특별시,성북구,전체,60~64세,150,0.6%,,,,,,,,,
2015,서울특별시,성북구,전체,65~69세,283,1.37%,,,,,,,,,
2015,서울특별시,성북구,전체,70~74세,680,3.85%,,,,,,,,,
2015,서울특별시,성북구,전체,75~79세,"1,411",11.8%,,,,,,,,,
2015,서울특별시,성북구,전체,80~84세,"1,291",20.96%,,,,,,,,,
2015,서울특별시,성북구,전체,85세이상,"1,536",38.63%,,,,,,,,,
2015,서울특별시,성북구,전체,60세이상,"5,350",6.26%,,,,,,,,,
2015,서울특별시,성북구,전체,65세이상,"5,201",8.6%,,,,,,,,,
2015,서울특별시,성북구,남,60~64세,135,1.13%,,,,,,,,,
2015,서울특별시,성북구,남,65~69세,175,1.85%,,,,,,,,,
2015,서울특별시,성북구,남,70~74세,378,4.66%,,,,,,,,,
2015,서울특별시,성북구,남,75~79세,478,9.23%,,,,,,,,,
2015,서울특별시,성북구,남,80~84세,391,17.09%,,,,,,,,,
2015,서울특별시,성북구,남,85세이상,578,53.99%,,,,,,,,,
2015,서울특별시,성북구,남,남계,"2,136",5.61%,,,,,,,,,
2015,서울특별시,성북구,여,60~64세,14,0.11%,,,,,,,,,
2015,서울특별시,성북구,여,65~69세,108,0.96%,,,,,,,,,
2015,서울특별시,성북구,여,70~74세,302,3.16%,,,,,,,,,
2015,서울특별시,성북구,여,75~79세,932,13.76%,,,,,,,,,
2015,서울특별시,성북구,여,80~84세,899,23.26%,,,,,,,,,
2015,서울특별시,성북구,여,85세이상,958,32.97%,,,,,,,,,
2015,서울특별시,성북구,여,여계,"3,214",6.78%,,,,,,,,,
2015,서울특별시,강북구,전체,60~64세,118,0.58%,,,,,,,,,
2015,서울특별시,강북구,전체,65~69세,241,1.36%,,,,,,,,,
2015,서울특별시,강북구,전체,70~74세,584,3.85%,,,,,,,,,
2015,서울특별시,강북구,전체,75~79세,"1,138",11.76%,,,,,,,,,
2015,서울특별시,강북구,전체,80~84세,963,20.87%,,,,,,,,,
2015,서울특별시,강북구,전체,85세이상,"1,118",38.78%,,,,,,,,,
2015,서울특별시,강북구,전체,60세이상,"4,163",5.91%,,,,,,,,,
2015,서울특별시,강북구,전체,65세이상,"4,045",8.07%,,,,,,,,,
2015,서울특별시,강북구,남,60~64세,106,1.13%,,,,,,,,,
2015,서울특별시,강북구,남,65~69세,147,1.85%,,,,,,,,,
2015,서울특별시,강북구,남,70~74세,324,4.66%,,,,,,,,,
2015,서울특별시,강북구,남,75~79세,395,9.23%,,,,,,,,,
2015,서울특별시,강북구,남,80~84세,305,17.09%,,,,,,,,,
2015,서울특별시,강북구,남,85세이상,430,53.99%,,,,,,,,,
2015,서울특별시,강북구,남,남계,"1,706",5.49%,,,,,,,,,
2015,서울특별시,강북구,여,60~64세,12,0.11%,,,,,,,,,
2015,서울특별시,강북구,여,65~69세,94,0.96%,,,,,,,,,
2015,서울특별시,강북구,여,70~74세,261,3.16%,,,,,,,,,
2015,서울특별시,강북구,여,75~79세,743,13.76%,,,,,,,,,
2015,서울특별시,강북구,여,80~84세,658,23.26%,,,,,,,,,
2015,서울특별시,강북구,여,85세이상,687,32.97%,,,,,,,,,
2015,서울특별시,강북구,여,여계,"2,456",6.24%,,,,,,,,,
2015,서울특별시,도봉구,전체,60~64세,128,0.61%,,,,,,,,,
2015,서울특별시,도봉구,전체,65~69세,222,1.39%,,,,,,,,,
2015,서울특별시,도봉구,전체,70~74세,511,3.87%,,,,,,,,,
2015,서울특별시,도봉구,전체,75~79세,"1,076",11.81%,,,,,,,,,
2015,서울특별시,도봉구,전체,80~84세,"1,046",21.04%,,,,,,,,,
2015,서울특별시,도봉구,전체,85세이상,"1,307",39.06%,,,,,,,,,
2015,서울특별시,도봉구,전체,60세이상,"4,291",6.36%,,,,,,,,,
2015,서울특별시,도봉구,전체,65세이상,"4,162",8.93%,,,,,,,,,
2015,서울특별시,도봉구,남,60~64세,117,1.13%,,,,,,,,,
2015,서울특별시,도봉구,남,65~69세,143,1.85%,,,,,,,,,
2015,서울특별시,도봉구,남,70~74세,290,4.66%,,,,,,,,,
2015,서울특별시,도봉구,남,75~79세,362,9.23%,,,,,,,,,
2015,서울특별시,도봉구,남,80~84세,305,17.09%,,,,,,,,,
2015,서울특별시,도봉구,남,85세이상,524,53.99%,,,,,,,,,
2015,서울특별시,도봉구,남,남계,"1,742",5.63%,,,,,,,,,
2015,서울특별시,도봉구,여,60~64세,12,0.11%,,,,,,,,,
2015,서울특별시,도봉구,여,65~69세,79,0.96%,,,,,,,,,
2015,서울특별시,도봉구,여,70~74세,221,3.16%,,,,,,,,,
2015,서울특별시,도봉구,여,75~79세,713,13.76%,,,,,,,,,
2015,서울특별시,도봉구,여,80~84세,740,23.26%,,,,,,,,,
2015,서울특별시,도봉구,여,85세이상,783,32.97%,,,,,,,,,
2015,서울특별시,도봉구,여,여계,"2,549",6.97%,,,,,,,,,
2015,서울특별시,노원구,전체,60~64세,179,0.6%,,,,,,,,,
2015,서울특별시,노원구,전체,65~69세,304,1.37%,,,,,,,,,
2015,서울특별시,노원구,전체,70~74세,692,3.82%,,,,,,,,,
2015,서울특별시,노원구,전체,75~79세,"1,566",11.97%,,,,,,,,,
2015,서울특별시,노원구,전체,80~84세,"1,637",21.2%,,,,,,,,,
2015,서울특별시,노원구,전체,85세이상,"2,024",38.52%,,,,,,,,,
2015,서울특별시,노원구,전체,60세이상,"6,402",6.66%,,,,,,,,,
2015,서울특별시,노원구,전체,65세이상,"6,223",9.37%,,,,,,,,,
2015,서울특별시,노원구,남,60~64세,162,1.13%,,,,,,,,,
2015,서울특별시,노원구,남,65~69세,189,1.85%,,,,,,,,,
2015,서울특별시,노원구,남,70~74세,369,4.66%,,,,,,,,,
2015,서울특별시,노원구,남,75~79세,477,9.23%,,,,,,,,,
2015,서울특별시,노원구,남,80~84세,441,17.09%,,,,,,,,,
2015,서울특별시,노원구,남,85세이상,749,53.99%,,,,,,,,,
2015,서울특별시,노원구,남,남계,"2,387",5.74%,,,,,,,,,
2015,서울특별시,노원구,여,60~64세,17,0.11%,,,,,,,,,
2015,서울특별시,노원구,여,65~69세,116,0.96%,,,,,,,,,
2015,서울특별시,노원구,여,70~74세,323,3.16%,,,,,,,,,
2015,서울특별시,노원구,여,75~79세,"1,089",13.76%,,,,,,,,,
2015,서울특별시,노원구,여,80~84세,"1,196",23.26%,,,,,,,,,
2015,서울특별시,노원구,여,85세이상,"1,275",32.97%,,,,,,,,,
2015,서울특별시,노원구,여,여계,"4,016",7.35%,,,,,,,,,
2015,서울특별시,은평구,전체,60~64세,163,0.59%,,,,,,,,,
2015,서울특별시,은평구,전체,65~69세,318,1.37%,,,,,,,,,
2015,서울특별시,은평구,전체,70~74세,738,3.85%,,,,,,,,,
2015,서울특별시,은평구,전체,75~79세,"1,528",11.78%,,,,,,,,,
2015,서울특별시,은평구,전체,80~84세,"1,366",20.92%,,,,,,,,,
2015,서울특별시,은평구,전체,85세이상,"1,637",38.92%,,,,,,,,,
2015,서울특별시,은평구,전체,60세이상,"5,750",6.13%,,,,,,,,,
2015,서울특별시,은평구,전체,65세이상,"5,587",8.45%,,,,,,,,,
2015,서울특별시,은평구,남,60~64세,147,1.13%,,,,,,,,,
2015,서울특별시,은평구,남,65~69세,198,1.85%,,,,,,,,,
2015,서울특별시,은평구,남,70~74세,411,4.66%,,,,,,,,,
2015,서울특별시,은평구,남,75~79세,523,9.23%,,,,,,,,,
2015,서울특별시,은평구,남,80~84세,422,17.09%,,,,,,,,,
2015,서울특별시,은평구,남,85세이상,644,53.99%,,,,,,,,,
2015,서울특별시,은평구,남,남계,"2,344",5.61%,,,,,,,,,
2015,서울특별시,은평구,여,60~64세,16,0.11%,,,,,,,,,
2015,서울특별시,은평구,여,65~69세,121,0.96%,,,,,,,,,
2015,서울특별시,은평구,여,70~74세,327,3.16%,,,,,,,,,
2015,서울특별시,은평구,여,75~79세,"1,005",13.76%,,,,,,,,,
2015,서울특별시,은평구,여,80~84세,944,23.26%,,,,,,,,,
2015,서울특별시,은평구,여,85세이상,994,32.97%,,,,,,,,,
2015,서울특별시,은평구,여,여계,"3,406",6.54%,,,,,,,,,
2015,서울특별시,서대문구,전체,60~64세,97,0.59%,,,,,,,,,
2015,서울특별시,서대문구,전체,65~69세,193,1.36%,,,,,,,,,
2015,서울특별시,서대문구,전체,70~74세,482,3.82%,,,,,,,,,
2015,서울특별시,서대문구,전체,75~79세,"1,107",11.82%,,,,,,,,,
2015,서울특별시,서대문구,전체,80~84세,991,20.95%,,,,,,,,,
2015,서울특별시,서대문구,전체,85세이상,"1,189",39.01%,,,,,,,,,
2015,서울특별시,서대문구,전체,60세이상,"4,060",6.71%,,,,,,,,,
2015,서울특별시,서대문구,전체,65세이상,"3,962",9.01%,,,,,,,,,
2015,서울특별시,서대문구,남,60~64세,88,1.13%,,,,,,,,,
2015,서울특별시,서대문구,남,65~69세,117,1.85%,,,,,,,,,
2015,서울특별시,서대문구,남,70~74세,260,4.66%,,,,,,,,,
2015,서울특별시,서대문구,남,75~79세,371,9.23%,,,,,,,,,
2015,서울특별시,서대문구,남,80~84세,302,17.09%,,,,,,,,,
2015,서울특별시,서대문구,남,85세이상,473,53.99%,,,,,,,,,
2015,서울특별시,서대문구,남,남계,"1,611",6.12%,,,,,,,,,
2015,서울특별시,서대문구,여,60~64세,10,0.11%,,,,,,,,,
2015,서울특별시,서대문구,여,65~69세,76,0.96%,,,,,,,,,
2015,서울특별시,서대문구,여,70~74세,222,3.16%,,,,,,,,,
2015,서울특별시,서대문구,여,75~79세,736,13.76%,,,,,,,,,
2015,서울특별시,서대문구,여,80~84세,689,23.26%,,,,,,,,,
2015,서울특별시,서대문구,여,85세이상,716,32.97%,,,,,,,,,
2015,서울특별시,서대문구,여,여계,"2,449",7.17%,,,,,,,,,
2015,서울특별시,마포구,전체,60~64세,105,0.58%,,,,,,,,,
2015,서울특별시,마포구,전체,65~69세,205,1.35%,,,,,,,,,
2015,서울특별시,마포구,전체,70~74세,504,3.83%,,,,,,,,,
2015,서울특별시,마포구,전체,75~79세,"1,098",11.83%,,,,,,,,,
2015,서울특별시,마포구,전체,80~84세,"1,073",20.95%,,,,,,,,,
2015,서울특별시,마포구,전체,85세이상,"1,279",39.24%,,,,,,,,,
2015,서울특별시,마포구,전체,60세이상,"4,264",6.65%,,,,,,,,,
2015,서울특별시,마포구,전체,65세이상,"4,159",9.05%,,,,,,,,,
2015,서울특별시,마포구,남,60~64세,95,1.13%,,,,,,,,,
2015,서울특별시,마포구,남,65~69세,123,1.85%,,,,,,,,,
2015,서울특별시,마포구,남,70~74세,273,4.66%,,,,,,,,,
2015,서울특별시,마포구,남,75~79세,366,9.23%,,,,,,,,,
2015,서울특별시,마포구,남,80~84세,327,17.09%,,,,,,,,,
2015,서울특별시,마포구,남,85세이상,525,53.99%,,,,,,,,,
2015,서울특별시,마포구,남,남계,"1,708",6.17%,,,,,,,,,
2015,서울특별시,마포구,여,60~64세,11,0.11%,,,,,,,,,
2015,서울특별시,마포구,여,65~69세,82,0.96%,,,,,,,,,
2015,서울특별시,마포구,여,70~74세,231,3.16%,,,,,,,,,
2015,서울특별시,마포구,여,75~79세,732,13.76%,,,,,,,,,
2015,서울특별시,마포구,여,80~84세,746,23.26%,,,,,,,,,
2015,서울특별시,마포구,여,85세이상,754,32.97%,,,,,,,,,
2015,서울특별시,마포구,여,여계,"2,556",7.02%,,,,,,,,,
2015,서울특별시,양천구,전체,60~64세,155,0.62%,,,,,,,,,
2015,서울특별시,양천구,전체,65~69세,253,1.41%,,,,,,,,,
2015,서울특별시,양천구,전체,70~74세,496,3.87%,,,,,,,,,
2015,서울특별시,양천구,전체,75~79세,"1,038",11.94%,,,,,,,,,
2015,서울특별시,양천구,전체,80~84세,"1,070",21.26%,,,,,,,,,
2015,서울특별시,양천구,전체,85세이상,"1,404",38.28%,,,,,,,,,
2015,서울특별시,양천구,전체,60세이상,"4,417",6.02%,,,,,,,,,
2015,서울특별시,양천구,전체,65세이상,"4,262",8.83%,,,,,,,,,
2015,서울특별시,양천구,남,60~64세,141,1.13%,,,,,,,,,
2015,서울특별시,양천구,남,65~69세,167,1.85%,,,,,,,,,
